Date,Country,avg_ELD,avg_Q,avg_Qb
4/1/20,Greenland,0,-16.34101,1.2077245
4/1/20,Guatemala,17.240152,64.74083,47.51898
4/1/20,Guinea,19.81806,69.84319,50.07196
4/1/20,Guinea-Bissau,14.151475,65.33903,51.230423
4/1/20,Guyana,22.511976,69.101654,46.589676
4/1/20,Haiti,21.359007,68.03213,46.673115
4/1/20,Honduras,16.68116,63.88954,47.2262
4/1/20,Hungary,0.055294685,22.646208,32.340397
4/1/20,Iceland,0,8.532002,20.020721
4/1/20,India,12.246069,58.98969,47.52485
4/1/20,Indonesia,28.102104,74.587036,46.48493
4/1/20,Iran,1.2906159,34.98054,37.70062
4/1/20,Iraq,0.95593053,40.19203,43.11693
4/1/20,Ireland,0.013495917,24.073519,29.825245
4/1/20,Israel,2.0732777,39.458515,38.89712
4/1/20,Italy,0.72201914,27.83908,32.36185
4/1/20,Ivory Coast,26.340322,75.25941,48.91937
4/1/20,Jamaica,21.71864,69.134415,47.415775
4/1/20,Japan,0.13195202,21.405504,28.987028
4/1/20,Jordan,0.14792565,33.615067,39.010414
4/1/20,Kazakhstan,0.16440247,22.52043,31.265997
4/1/20,Kenya,20.56015,66.828224,46.268757
4/1/20,Kosovo,0.009412862,21.483994,29.959673
4/1/20,Kuwait,3.3288805,47.04913,46.930756
4/1/20,Kyrgyzstan,0.09978923,14.659172,23.179283
4/1/20,Laos,19.043884,64.30366,45.260468
4/1/20,Latvia,0,14.997631,25.756733
4/1/20,Lebanon,1.4360873,33.036034,33.783974
4/1/20,Lesotho,0.8635426,29.399313,31.091293
4/1/20,Liberia,28.933582,76.29612,47.362545
4/1/20,Libya,0.1385187,35.75889,43.973248
4/1/20,Lithuania,0,15.728103,26.704554
4/1/20,Luxembourg,0.016453374,24.258356,31.713379
4/1/20,Madagascar,16.195148,60.490204,44.29917
4/1/20,Malawi,14.6638365,58.020622,43.356785
4/1/20,Malaysia,28.320581,75.52927,47.20869
4/1/20,Mali,2.5496116,48.390095,53.25343
4/1/20,Mauritania,0.8433852,44.02067,49.38843
4/1/20,Mexico,7.33637,47.757042,43.450935
4/1/20,Moldova,0.016369473,19.29522,31.361837
4/1/20,Mongolia,3.29E-05,11.715964,26.990526
4/1/20,Montenegro,0.20066613,21.81746,29.193573
4/1/20,Morocco,1.4909183,37.062298,38.638657
4/1/20,Mozambique,16.100378,61.761463,45.661217
4/1/20,Myanmar,14.845388,61.641445,46.88617
4/1/20,Namibia,4.673736,45.110687,42.759247
4/1/20,Nepal,4.744189,33.63059,32.627754
4/1/20,Netherlands,0.004992116,23.319454,30.953375
4/1/20,New Caledonia,18.307682,62.771996,44.464306
4/1/20,New Zealand,0.7285358,28.763126,31.405539
4/1/20,Nicaragua,20.063345,68.05478,47.992973
4/1/20,Niger,0.776371,44.750565,53.21917
4/1/20,Nigeria,17.061577,67.47224,51.638306
4/1/20,North Korea,0.029033622,16.273808,26.736025
4/1/20,North Macedonia,0.05789178,22.408777,30.21666
4/1/20,Northern Cyprus,2.557851,40.232258,38.12771
4/1/20,Norway,0,2.4084976,15.931263
4/1/20,Oman,9.454075,58.85012,50.692005
4/1/20,Pakistan,5.5952725,45.00158,42.15688
4/1/20,Palestine,2.2046318,40.233944,38.704754
4/1/20,Panama,25.465475,72.04752,46.582047
4/1/20,Papua New Guinea,25.668509,70.339424,44.670914
4/1/20,Paraguay,8.333928,52.41705,44.468445
4/1/20,Peru,15.908078,55.08926,39.749058
4/1/20,Philippines,25.644457,73.51358,47.86914
4/1/20,Poland,0.005490697,18.096684,28.989176
4/1/20,Portugal,1.5310717,34.499187,34.09404
4/1/20,Puerto Rico,21.28874,67.21351,45.924763
4/1/20,Qatar,8.663328,56.27492,48.496
4/1/20,Republic of Serbia,0.031364977,22.694931,31.603886
4/1/20,Republic of the Congo,27.155052,74.12006,46.96501
4/1/20,Romania,0.028856287,19.912664,30.287165
4/1/20,Russia,0.002353642,4.097131,17.937176
4/1/20,Rwanda,16.243204,56.596943,40.35374
4/1/20,Saudi Arabia,2.7988658,46.136127,47.711914
4/1/20,Senegal,4.2032237,56.193653,53.235283
4/1/20,Sierra Leone,28.266527,76.79348,48.526955
4/1/20,Slovakia,0.012926697,19.047232,29.52613
4/1/20,Slovenia,0.052866984,23.248817,31.501635
4/1/20,Solomon Islands,28.83638,75.98959,47.153214
4/1/20,Somalia,23.369745,72.23109,48.870247
4/1/20,Somaliland,17.736082,63.425888,45.846634
4/1/20,South Africa,3.323941,39.479145,38.197678
4/1/20,South Korea,0.12199455,21.747133,30.709074
4/1/20,South Sudan,11.288179,62.48935,52.527187
4/1/20,Spain,0.65511274,31.20422,32.896336
4/1/20,Sri Lanka,27.313028,75.923805,48.611122
4/1/20,Sudan,0.6398211,40.30839,50.116093
4/1/20,Suriname,24.925598,71.59112,46.665524
4/1/20,Sweden,0,9.962489,22.322973
4/1/20,Switzerland,0.023869772,19.60005,27.768549
4/1/20,Syria,0.34514663,34.71345,38.714558
4/1/20,Taiwan,9.009647,47.79454,39.1124
4/1/20,Tajikistan,0.39124903,11.432605,20.398668
4/1/20,Thailand,23.42821,73.1946,49.767025
4/1/20,The Bahamas,19.534054,65.60393,46.069878
4/1/20,Togo,27.038599,76.99115,49.95255
4/1/20,Trinidad and Tobago,21.677254,69.09837,47.421116
4/1/20,Tunisia,1.8778267,39.222733,39.744553
4/1/20,Turkey,0.19343698,24.166853,30.440207
4/1/20,Turkmenistan,0.92590654,33.31337,36.809772
4/1/20,Uganda,19.104734,63.141823,44.037193
4/1/20,Ukraine,0.00766841,17.412952,29.17769
4/1/20,United Arab Emirates,5.001153,53.4735,50.44522
4/1/20,United Kingdom,0.003011142,22.58441,29.384714
4/1/20,United Republic of Tanzania,20.067223,63.327507,43.26029
4/1/20,United States of America,0.8994207,18.15653,27.005192
4/1/20,Uruguay,4.5815554,42.05575,38.1906
4/1/20,Uzbekistan,0.60822684,30.016302,35.280422
4/1/20,Vanuatu,25.88159,71.86605,45.984463
4/1/20,Venezuela,19.486076,67.369156,47.89253
4/1/20,Vietnam,20.15152,64.69895,44.549732
4/1/20,Western Sahara,0.51413536,40.021763,43.575024
4/1/20,Yemen,11.081578,57.56555,47.492016
4/1/20,Zambia,12.251757,55.035084,42.81757
4/1/20,Zimbabwe,8.665779,51.404808,42.886322
4/1/20,eSwatini,9.51626,49.198414,39.69581
5/1/20,Afghanistan,0.57973,34.054512,38.97001
5/1/20,Albania,1.7970005,35.79539,36.250053
5/1/20,Algeria,0.334813,41.810947,50.08843
5/1/20,Angola,6.7913914,48.416267,43.014343
5/1/20,Antarctica,0,-41.579178,-22.64097
5/1/20,Argentina,0.8057783,25.807358,31.51142
5/1/20,Armenia,0.45989394,29.061703,32.141754
5/1/20,Australia,1.1759425,32.26005,37.376812
5/1/20,Austria,0.20796405,25.729212,30.519022
5/1/20,Azerbaijan,2.346093,38.701385,37.600624
5/1/20,Bangladesh,29.52896,78.21485,48.685894
5/1/20,Belarus,0.19957185,25.468529,31.292332
5/1/20,Belgium,0.27531663,28.241634,33.623226
5/1/20,Belize,29.664555,78.524956,48.8604
5/1/20,Benin,26.123138,76.33947,50.216343
5/1/20,Bhutan,6.2333293,35.226406,30.42863
5/1/20,Bolivia,10.20403,45.762993,38.78712
5/1/20,Bosnia and Herzegovina,1.13427,31.948673,33.76582
5/1/20,Botswana,0.16186547,31.076433,38.32658
5/1/20,Brazil,18.84464,62.775906,44.112392
5/1/20,Brunei,32.302433,80.82692,48.524483
5/1/20,Bulgaria,1.8034614,35.454716,35.683567
5/1/20,Burkina Faso,18.56755,71.711365,53.57237
5/1/20,Burundi,13.865115,55.16568,41.301384
5/1/20,Cambodia,31.147318,81.79151,50.64419
5/1/20,Cameroon,23.701672,70.39562,46.70827
5/1/20,Canada,0.1591294,7.9307423,19.973936
5/1/20,Central African Republic,21.868872,69.76127,47.89986
5/1/20,Chad,5.1867495,51.149853,52.983044
5/1/20,Chile,0.18287437,20.128462,28.092794
5/1/20,China,3.9106326,31.919207,34.389824
5/1/20,Colombia,24.720646,69.74663,45.02611
5/1/20,Costa Rica,24.6104,69.69133,45.080936
5/1/20,Croatia,1.0289019,34.022846,35.760838
5/1/20,Cuba,24.628704,71.956406,47.3277
5/1/20,Cyprus,3.563972,44.658596,42.03253
5/1/20,Czechia,0.21181375,25.813715,31.373539
5/1/20,Democratic Republic of the Congo,21.820877,67.502754,45.70176
5/1/20,Denmark,0.018626532,24.81877,30.450775
5/1/20,Djibouti,15.553892,68.22129,52.780052
5/1/20,Dominican Republic,23.161808,69.365555,46.203743
5/1/20,East Timor,23.97626,69.09837,45.122116
5/1/20,Ecuador,20.113104,62.08003,41.96855
5/1/20,Egypt,0.83329976,43.22581,47.766403
5/1/20,El Salvador,25.74494,73.60151,47.85657
5/1/20,Equatorial Guinea,27.170471,73.0176,45.847122
5/1/20,Eritrea,9.493727,59.427055,51.04902
5/1/20,Estonia,4.43E-05,20.897358,29.445404
5/1/20,Ethiopia,14.17983,59.13877,45.208847
5/1/20,Falkland Islands,0,19.096382,26.36848
5/1/20,Fiji,22.855894,68.30698,45.451084
5/1/20,Finland,0.000130808,15.584817,26.351265
5/1/20,France,4.0024858,38.37954,36.731846
5/1/20,French Southern and Antarctic Lands,0,14.060524,23.38002
5/1/20,Gabon,27.17264,73.60663,46.433987
5/1/20,Gambia,15.063901,65.63762,50.575226
5/1/20,Georgia,1.1382658,31.117985,32.697964
5/1/20,Germany,0.1887652,26.687801,32.332165
5/1/20,Ghana,27.943886,77.4646,49.520718
5/1/20,Greece,2.3769314,38.96478,38.381134
5/1/20,Greenland,0,-10.511073,5.8768563
5/1/20,Guatemala,22.10598,68.83775,46.731777
5/1/20,Guinea,24.756687,73.80688,49.050205
5/1/20,Guinea-Bissau,19.026814,69.7272,50.700394
5/1/20,Guyana,25.423763,71.46291,46.03915
5/1/20,Haiti,23.898249,71.04891,47.15066
5/1/20,Honduras,23.74523,70.232285,46.4871
5/1/20,Hungary,0.20212983,30.672834,35.03876
5/1/20,Iceland,0,12.52819,22.992754
5/1/20,India,17.813768,67.14624,49.83568
5/1/20,Indonesia,28.603579,75.30587,46.70234
5/1/20,Iran,1.254471,40.426807,44.733925
5/1/20,Iraq,0.4928188,45.15947,49.54226
5/1/20,Ireland,0.1788908,28.13176,32.248863
5/1/20,Israel,2.8483384,45.37198,44.01536
5/1/20,Italy,2.5222278,37.90156,36.953564
5/1/20,Ivory Coast,27.356129,75.6293,48.273174
5/1/20,Jamaica,24.125532,72.04478,47.91924
5/1/20,Japan,3.6742675,37.82129,36.007378
5/1/20,Jordan,0.22864886,39.0241,44.667583
5/1/20,Kazakhstan,0.69511545,35.498753,39.466843
5/1/20,Kenya,17.16765,63.263496,46.0959
5/1/20,Kosovo,1.262568,32.54953,34.57369
5/1/20,Kuwait,0.87749034,49.423588,53.35918
5/1/20,Kyrgyzstan,0.32807964,22.885824,27.96792
5/1/20,Laos,26.812208,74.566124,47.753914
5/1/20,Latvia,0.005206683,22.213955,29.865961
5/1/20,Lebanon,2.4295604,39.237114,38.999084
5/1/20,Lesotho,5.24E-05,18.294142,27.529009
5/1/20,Liberia,29.024284,75.97824,46.953957
5/1/20,Libya,0.47500303,40.94446,47.95171
5/1/20,Lithuania,0.01858733,23.200933,30.502676
5/1/20,Luxembourg,0.41128442,27.499512,32.81023
5/1/20,Madagascar,10.212198,52.341835,42.266537
5/1/20,Malawi,8.244706,49.23116,41.052914
5/1/20,Malaysia,30.59482,78.04425,47.449432
5/1/20,Mali,4.884347,53.67529,54.728935
5/1/20,Mauritania,0.7246125,47.20644,52.971447
5/1/20,Mexico,9.172883,52.407238,45.196007
5/1/20,Moldova,0.36536005,30.807028,34.427624
5/1/20,Mongolia,0.006675758,21.530018,32.5147
5/1/20,Montenegro,1.2776166,31.3187,33.338123
5/1/20,Morocco,2.4473717,42.152225,43.001854
5/1/20,Mozambique,8.899176,51.9161,43.082195
5/1/20,Myanmar,23.772766,71.6891,47.927387
5/1/20,Namibia,0.0546334,31.875196,40.269276
5/1/20,Nepal,10.482735,44.21739,35.701385
5/1/20,Netherlands,0.160181,28.124273,33.08267
5/1/20,New Caledonia,12.945926,54.909298,41.96337
5/1/20,New Zealand,0.47069877,24.851461,29.03633
5/1/20,Nicaragua,26.198093,73.93413,47.736057
5/1/20,Niger,2.8537536,49.85083,54.116188
5/1/20,Nigeria,22.399408,72.81458,50.547375
5/1/20,North Korea,1.727749,33.40705,34.125874
5/1/20,North Macedonia,1.0723222,33.11938,35.77604
5/1/20,Northern Cyprus,4.78775,47.330456,43.1072
5/1/20,Norway,0.000251595,10.102137,21.47839
5/1/20,Oman,13.155901,65.30843,53.539055
5/1/20,Pakistan,8.416493,52.50758,46.74161
5/1/20,Palestine,2.628493,46.040596,44.30396
5/1/20,Panama,28.756443,75.3193,46.56285
5/1/20,Papua New Guinea,25.688217,70.41827,44.73005
5/1/20,Paraguay,6.2280493,45.586987,40.67073
5/1/20,Peru,14.513889,52.36931,39.051083
5/1/20,Philippines,30.211952,78.61001,48.39805
5/1/20,Poland,0.07663349,25.505104,31.447615
5/1/20,Portugal,4.067969,42.945347,39.104706
5/1/20,Puerto Rico,23.716606,70.77772,47.06111
5/1/20,Qatar,11.727437,63.0308,51.993122
5/1/20,Republic of Serbia,1.2118857,33.534775,35.198883
5/1/20,Republic of the Congo,26.837696,73.51559,46.677895
5/1/20,Romania,0.54218835,31.06972,34.057602
5/1/20,Russia,0.11774825,16.995756,26.364428
5/1/20,Rwanda,13.656821,54.342052,40.685287
5/1/20,Saudi Arabia,1.9420903,48.700195,52.217087
5/1/20,Senegal,9.436939,62.596294,53.424313
5/1/20,Sierra Leone,29.48676,76.965126,47.478363
5/1/20,Slovakia,0.050357793,26.085447,31.6667
5/1/20,Slovenia,0.63647825,31.768576,34.271866
5/1/20,Solomon Islands,29.21811,76.53629,47.31818
5/1/20,Somalia,21.72556,70.99734,49.27494
5/1/20,Somaliland,16.073837,64.16476,48.092545
5/1/20,South Africa,0.53944933,29.172958,35.07002
5/1/20,South Korea,3.796946,40.353325,37.714195
5/1/20,South Sudan,19.76567,69.57671,49.85977
5/1/20,Spain,1.8418094,38.714375,38.11832
5/1/20,Sri Lanka,30.369867,79.120766,48.7509
5/1/20,Sudan,3.2968907,48.45931,52.273933
5/1/20,Suriname,27.427921,73.583145,46.155228
5/1/20,Sweden,0.00038514,15.412003,25.858383
5/1/20,Switzerland,0.28238943,26.240965,30.323463
5/1/20,Syria,0.5964378,40.422146,44.401203
5/1/20,Taiwan,20.609297,64.5722,43.962902
5/1/20,Tajikistan,0.9064888,20.204071,25.994898
5/1/20,Thailand,29.513477,79.92463,50.41115
5/1/20,The Bahamas,21.231434,67.5058,46.274364
5/1/20,Togo,28.215853,77.20572,48.98986
5/1/20,Trinidad and Tobago,24.949232,72.87586,47.92663
5/1/20,Tunisia,2.7603924,45.821617,45.299034
5/1/20,Turkey,1.0261761,33.51786,36.050632
5/1/20,Turkmenistan,1.912274,44.734955,45.203194
5/1/20,Uganda,19.498838,63.069233,43.570393
5/1/20,Ukraine,0.49290878,29.360826,33.135197
5/1/20,United Arab Emirates,8.965659,61.717785,53.895702
5/1/20,United Kingdom,0.12152994,27.033632,31.90728
5/1/20,United Republic of Tanzania,13.663754,56.476234,42.818237
5/1/20,United States of America,2.528968,29.967066,33.922306
5/1/20,Uruguay,1.6529787,34.464108,34.81862
5/1/20,Uzbekistan,1.9366124,42.520805,43.483154
5/1/20,Vanuatu,20.29358,65.48271,45.189137
5/1/20,Venezuela,22.373684,69.957565,47.58413
5/1/20,Vietnam,28.94642,77.39075,48.444324
5/1/20,Western Sahara,0.71475756,43.843056,48.107204
5/1/20,Yemen,10.293571,58.713387,50.434105
5/1/20,Zambia,4.028612,44.30801,41.0122
5/1/20,Zimbabwe,1.8385355,39.522648,39.6818
5/1/20,eSwatini,2.7439756,38.149242,36.99206
6/1/20,Afghanistan,0.5997236,37.83227,44.28623
6/1/20,Albania,6.4939804,44.98498,38.766495
6/1/20,Algeria,0.45562318,46.591347,53.949974
6/1/20,Angola,3.1022446,40.050602,40.608376
6/1/20,Antarctica,0,-42.585526,-23.582705
6/1/20,Argentina,1.0344974,21.084866,28.17579
6/1/20,Armenia,2.39788,37.827312,36.712246
6/1/20,Australia,0.9420349,30.38478,35.948364
6/1/20,Austria,2.6938002,36.631443,34.83862
6/1/20,Azerbaijan,4.372372,47.323147,43.705814
6/1/20,Bangladesh,35.4055,84.882835,49.477333
6/1/20,Belarus,7.3138423,46.823196,40.108173
6/1/20,Belgium,2.259075,38.377842,37.197056
6/1/20,Belize,31.359081,79.6045,48.24542
6/1/20,Benin,26.075148,74.10222,48.027077
6/1/20,Bhutan,13.375098,47.663483,34.43232
6/1/20,Bolivia,10.521724,45.82185,38.586887
6/1/20,Bosnia and Herzegovina,5.0019608,42.452126,37.691772
6/1/20,Botswana,0.029407399,26.392479,34.80678
6/1/20,Brazil,16.911928,61.072044,44.240437
6/1/20,Brunei,29.724333,77.28872,47.564392
6/1/20,Bulgaria,6.747871,45.981052,39.556137
6/1/20,Burkina Faso,22.960299,73.95291,50.993042
6/1/20,Burundi,9.871087,51.083145,41.21265
6/1/20,Cambodia,31.483065,80.41129,48.928223
6/1/20,Cameroon,22.385658,67.5879,45.20225
6/1/20,Canada,0.82784545,23.562202,29.171143
6/1/20,Central African Republic,22.021393,68.24301,46.222614
6/1/20,Chad,7.5111413,56.44552,53.261524
6/1/20,Chile,0.04804716,14.779503,24.361746
6/1/20,China,7.849649,43.096687,38.400833
6/1/20,Colombia,23.703583,68.2148,44.512222
6/1/20,Costa Rica,24.216337,68.552666,44.33633
6/1/20,Croatia,5.7343564,45.616184,40.04259
6/1/20,Cuba,27.340912,75.663185,48.322273
6/1/20,Cyprus,8.389595,52.19179,43.984993
6/1/20,Czechia,3.9548829,40.263447,36.886005
6/1/20,Democratic Republic of the Congo,16.375483,61.280174,45.20739
6/1/20,Denmark,3.062268,38.883404,36.837936
6/1/20,Djibouti,7.874883,62.276127,54.824314
6/1/20,Dominican Republic,23.871393,70.756905,46.88551
6/1/20,East Timor,19.88986,64.05045,44.160595
6/1/20,Ecuador,18.0874,59.321133,41.254208
6/1/20,Egypt,1.8051736,48.76193,50.421223
6/1/20,El Salvador,25.767818,72.36198,46.594162
6/1/20,Equatorial Guinea,24.386063,69.3166,44.930534
6/1/20,Eritrea,7.3588815,57.95942,51.552753
6/1/20,Estonia,4.702629,41.629974,38.148926
6/1/20,Ethiopia,11.405451,56.09221,44.815212
6/1/20,Falkland Islands,0,15.895955,24.762184
6/1/20,Fiji,21.790117,66.75163,44.961514
6/1/20,Finland,0.94194627,33.64072,36.37739
6/1/20,France,5.3479834,42.997536,38.236015
6/1/20,French Southern and Antarctic Lands,0,12.27893,22.33328
6/1/20,Gabon,23.57266,68.75107,45.17841
6/1/20,Gambia,23.99291,74.907394,50.917084
6/1/20,Georgia,4.8796926,42.87443,38.7185
6/1/20,Germany,2.928222,39.33489,37.443146
6/1/20,Ghana,26.878016,74.569214,47.691204
6/1/20,Greece,6.3407316,47.580215,41.527035
6/1/20,Greenland,0.000154781,-0.21399066,13.606785
6/1/20,Guatemala,24.275185,69.34606,45.070877
6/1/20,Guinea,25.462585,72.20781,46.745224
6/1/20,Guinea-Bissau,27.271011,76.76354,49.492535
6/1/20,Guyana,25.570328,71.181984,45.61166
6/1/20,Haiti,24.959862,72.68896,47.729103
6/1/20,Honduras,24.544172,70.07566,45.53149
6/1/20,Hungary,7.7480607,47.860336,40.420624
6/1/20,Iceland,0.01305796,20.9406,27.532503
6/1/20,India,26.892864,75.104256,48.443462
6/1/20,Indonesia,26.350834,72.298706,45.94789
6/1/20,Iran,2.7607899,46.567585,50.13238
6/1/20,Iraq,0.458399,50.3609,53.95885
6/1/20,Ireland,1.2114844,33.203606,33.77163
6/1/20,Israel,7.1552854,52.22948,45.595913
6/1/20,Italy,5.8325195,45.09344,39.584118
6/1/20,Ivory Coast,25.771889,72.556496,46.784603
6/1/20,Jamaica,25.267927,73.60823,48.34029
6/1/20,Japan,11.345954,51.681877,40.40314
6/1/20,Jordan,0.96469307,44.65227,47.25194
6/1/20,Kazakhstan,0.46472988,37.57256,42.323017
6/1/20,Kenya,13.890201,59.182297,45.29446
6/1/20,Kosovo,4.687892,42.310604,38.08454
6/1/20,Kuwait,0.5343173,53.425526,57.978462
6/1/20,Kyrgyzstan,0.5182394,26.249788,29.68528
6/1/20,Laos,28.428701,75.28266,46.853962
6/1/20,Latvia,5.673324,43.480747,38.813126
6/1/20,Lebanon,5.27448,45.653534,41.63861
6/1/20,Lesotho,0,12.184274,24.228935
6/1/20,Liberia,26.47443,72.47041,45.99598
6/1/20,Libya,1.1360266,47.346703,50.992874
6/1/20,Lithuania,6.00754,44.253357,39.252373
6/1/20,Luxembourg,2.0523818,37.29281,36.264942
6/1/20,Madagascar,6.823507,47.08902,40.51983
6/1/20,Malawi,5.72336,44.777645,39.16827
6/1/20,Malaysia,28.390112,74.91522,46.52511
6/1/20,Mali,9.142631,61.550335,55.6561
6/1/20,Mauritania,3.3802557,56.679604,55.90426
6/1/20,Mexico,13.371444,58.619217,46.04455
6/1/20,Moldova,7.466805,48.78765,41.86887
6/1/20,Mongolia,0.6611681,32.00934,37.770557
6/1/20,Montenegro,5.267613,41.33125,36.44489
6/1/20,Morocco,4.0023355,47.009815,45.42827
6/1/20,Mozambique,6.9594193,47.925365,41.137417
6/1/20,Myanmar,29.315836,76.18015,46.864925
6/1/20,Namibia,0.023886187,26.53461,36.602837
6/1/20,Nepal,18.289194,56.47178,38.579338
6/1/20,Netherlands,3.1802373,39.832237,37.630894
6/1/20,New Caledonia,10.500203,51.6142,41.1269
6/1/20,New Zealand,0.29951674,22.14791,27.435627
6/1/20,Nicaragua,27.324123,73.924446,46.60032
6/1/20,Niger,5.23319,56.26148,55.20543
6/1/20,Nigeria,23.483158,72.14383,48.66068
6/1/20,North Korea,8.66905,48.260063,39.780327
6/1/20,North Macedonia,3.3681462,41.69358,39.169407
6/1/20,Northern Cyprus,10.397414,55.500786,45.11146
6/1/20,Norway,0.43203798,23.024992,28.976252
6/1/20,Oman,16.396318,70.58434,55.235737
6/1/20,Pakistan,16.418186,64.00483,49.500107
6/1/20,Palestine,7.352528,53.30834,46.102894
6/1/20,Panama,27.54376,73.491905,45.94814
6/1/20,Papua New Guinea,24.117567,68.25307,44.135506
6/1/20,Paraguay,8.100076,48.416756,41.22703
6/1/20,Peru,14.275725,51.42251,38.857697
6/1/20,Philippines,29.16734,76.83721,47.66987
6/1/20,Poland,6.058423,43.71921,38.45834
6/1/20,Portugal,3.8232875,42.820946,39.52374
6/1/20,Puerto Rico,25.985235,73.52589,47.54065
6/1/20,Qatar,15.7001095,71.29234,55.760513
6/1/20,Republic of Serbia,6.8577766,46.026936,39.388397
6/1/20,Republic of the Congo,23.63016,68.88179,45.251633
6/1/20,Romania,7.419223,46.517937,39.533085
6/1/20,Russia,1.178466,30.64726,33.80521
6/1/20,Rwanda,9.79935,50.464912,40.666447
6/1/20,Saudi Arabia,1.732768,50.492138,55.077175
6/1/20,Senegal,20.396126,72.63627,52.24463
6/1/20,Sierra Leone,26.394035,72.61681,46.222782
6/1/20,Slovakia,6.6336226,44.078262,37.946827
6/1/20,Slovenia,5.1970773,43.40217,38.35566
6/1/20,Solomon Islands,28.338348,75.26743,46.92909
6/1/20,Somalia,15.531058,64.933685,49.402714
6/1/20,Somaliland,9.150527,58.113625,48.988934
6/1/20,South Africa,0.16854577,23.499493,31.940025
6/1/20,South Korea,12.816802,55.74796,43.017853
6/1/20,South Sudan,20.634512,68.661644,48.028652
6/1/20,Spain,2.722328,41.08896,39.97922
6/1/20,Sri Lanka,27.09139,75.95452,48.86313
6/1/20,Sudan,4.7478166,52.385494,52.92981
6/1/20,Suriname,26.869986,72.91537,46.045383
6/1/20,Sweden,0.9484105,33.216206,35.92184
6/1/20,Switzerland,1.9575754,33.014694,32.660904
6/1/20,Syria,2.0788708,47.322304,48.141808
6/1/20,Taiwan,22.954155,69.0072,46.053047
6/1/20,Tajikistan,0.48716304,25.035381,30.094685
6/1/20,Thailand,30.029541,78.91054,48.880997
6/1/20,The Bahamas,26.704916,74.70994,48.00502
6/1/20,Togo,26.897263,74.09586,47.198597
6/1/20,Trinidad and Tobago,26.457615,73.93689,47.47928
6/1/20,Tunisia,5.035396,51.852238,47.964172
6/1/20,Turkey,3.6843858,42.298885,40.357944
